ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1190726;2НДФЛ;Ремонт;0;0.26;мужской;1;0;высшее;рабочий;>250;0;45;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190746;Форма банка (без печати работодателя);Покупка бытовой техники;0;0.14;женский;2;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190766;Свободная форма с печатью работодателя;Ремонт;1;0.56;женский;1;0;высшее;менеджер по продажам;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190786;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;44;27;Торговля;ООО;женат / замужем;1;1;1;0;0;0.0240963855;0;0;0;0;0.5;2;2;81;4;1;2;21;37;1;0;0;0;0;0;0
1190806;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;специалист;>250;1;43;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190826;Форма банка (без печати работодателя);Ремонт;1;0.5;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190846;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190866;Поступление зарплаты на счет;Покупка автомобиля;1;0.56;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;35;29;Торговля;ООО;женат / замужем;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
1190886;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190906;Форма банка (без печати работодателя);Ремонт;1;0.56;мужской;0;0;высшее;специалист;< 50;0;6;33;Торговля;ООО;женат / замужем;1;1;0;0;0;0;1;0;0;0;0;0;7;70;7;0;2;36;75;0;0;0;0;0;0;0
1190926;Поступление зарплаты на счет;Ремонт;1;0.42;женский;1;0;среднее;вспомогательный персонал;>250;1;71;35;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190946;2НДФЛ;Покупка недвижимости/ строительство;0;0.55;мужской;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190966;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.34;мужской;0;0;высшее;менеджер среднего звена;>250;0;210;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1190986;2НДФЛ;Ремонт;1;0.49;мужской;1;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191006;Форма банка (без печати работодателя);Ремонт;0;0.1;мужской;0;0;второе высшее;менеджер высшего звена;>250;0;55;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191026;Форма банка (без печати работодателя);Ремонт;0;0.55;мужской;0;0;высшее;менеджер высшего звена;>250;0;149;45;Торговля;ООО;женат / замужем;1;1;1;0;0;0;1;0;0;0;0.25;2;6;94;8;2;0;24;86;0;0;0;0;0;0;0
1191046;Поступление зарплаты на счет;Ремонт;0;0.41;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;171;46;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191066;2НДФЛ;Ремонт;0;0.53;мужской;0;0;высшее;специалист;>250;0;49;29;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191086;Поступление зарплаты на счет;Ремонт;1;0.58;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191106;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;3;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191126;2НДФЛ;Ремонт;1;0.56;мужской;1;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191146;2НДФЛ;Ремонт;1;0.29;мужской;0;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191166;2НДФЛ;Ремонт;0;0.44;мужской;0;0;высшее;специалист;>250;0;8;28;Торговля;ООО;гражданский брак;0;0;0;0;0;0;0;0;0;0;0.2;1;4;41;5;1;0;9;40;0;0;0;0;0;0;0
1191186;Форма банка (без печати работодателя);Ремонт;0;0.41;мужской;0;0;высшее;вспомогательный персонал;>250;0;188;48;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191206;Форма банка (без печати работодателя);Покупка земли;1;0.34;женский;1;0;высшее;специалист;>250;0;84;26;Другое;ОАО;женат / замужем;2;2;1;1;1;0.0769230769;0;0;0;0;0.3333333333;1;2;36;3;1;0;18;49;1;0;0;0;0;0;0
1191226;Поступление зарплаты на счет;Ремонт;1;0.13;мужской;1;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191246;2НДФЛ;Ремонт;0;0.57;женский;1;0;среднее-специальное;вспомогательный персонал;< 50;0;92;43;Другое;ООО;холост / не замужем;1;1;1;0;0;0.0198019802;0;0;0;0;0.3636363636;4;7;99;11;2;0;10;99;1;1;0;0;0;0;0
1191266;2НДФЛ;Ремонт;1;0.29;мужской;0;0;высшее;менеджер высшего звена;>250;0;100;35;Торговля;ООО;холост / не замужем;4;2;2;0;0;0.1090909091;0;0;0;0;0.5;4;4;98;8;2;0;17;78;1;1;1;1;0;0;0
1191286;Форма банка (без печати работодателя);Ремонт;1;0.51;мужской;0;0;высшее;менеджер среднего звена;>250;0;88;57;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191306;Поступление зарплаты на счет;Ремонт;0;0.37;женский;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191326;2НДФЛ;Ремонт;0;0.3;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;64;44;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191346;Форма банка (без печати работодателя);Ремонт;1;0.5;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191366;2НДФЛ;Ремонт;1;0.29;мужской;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191386;2НДФЛ;Ремонт;1;0.59;женский;2;0;высшее;специалист;>250;0;96;37;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191406;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;0;0.45;женский;0;0;высшее;менеджер среднего звена;>250;0;11;35;Торговля;ООО;женат / замужем;2;2;2;0;0;0.1276595745;1;0;0;0;0.1666666667;1;5;82;6;1;1;5;92;1;0;0;0;0;0;0
1191426;2НДФЛ;Покупка автомобиля;1;0.59;женский;2;0;высшее;специалист;>250;0;93;37;Торговля;ЗАО;разведен / разведена;3;1;1;1;1;0.1328671329;0;1;0;0;0.3;3;7;124;10;2;0;4;77;1;1;0;0;0;0;0
1191446;Свободная форма с печатью работодателя;Ремонт;1;0.2;женский;0;0;среднее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191466;2НДФЛ;Ремонт;0;0.48;мужской;0;0;высшее;менеджер среднего звена;>250;0;52;39;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0873015873;1;0;0;0;0;0;5;115;5;0;1;22;90;1;1;0;0;1;0;0
1191486;2НДФЛ;Покупка автомобиля;1;0.3;женский;1;0;высшее;менеджер среднего звена;>250;3;36;42;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191506;Форма банка (без печати работодателя);Ремонт;0;0.31;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;12;32;Торговля;ООО;женат / замужем;1;0;0;0;0;0.161971831;1;0;0;0;0.4;5;5;119;10;3;1;22;107;1;1;1;0;1;1;0
1191526;2НДФЛ;Другое;0;0.46;женский;3;0;высшее;менеджер среднего звена;>250;0;91;32;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191546;2НДФЛ;Ремонт;0;0.21;мужской;0;0;высшее;рабочий;>250;0;130;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191566;Свободная форма с печатью работодателя;Ремонт;1;0.16;женский;0;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191586;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.54;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191606;Форма банка (без печати работодателя);Ремонт;1;0.33;мужской;0;0;среднее-специальное;вспомогательный персонал;< 50;0;118;39;Другое;Индивидуальный предприниматель;холост / не замужем;3;1;0;0;0;0.0093896714;1;0;0;0;0.6666666667;4;2;211;6;0;1;23;92;1;0;0;0;0;0;0
1191626;2НДФЛ;Ремонт;1;0.4;мужской;0;0;высшее;специалист;>250;0;64;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191646;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;1;0;высшее;специалист;>250;0;23;29;Другое;ООО;женат / замужем;0;0;0;0;0;0.1596638655;1;1;0;0;0.3;3;7;100;10;0;0;4;75;1;0;0;0;0;0;0
1191666;Поступление зарплаты на счет;Ремонт;1;0.39;женский;0;0;высшее;специалист;>250;0;30;30;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191686;Форма банка (без печати работодателя);Ремонт;0;0.44;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;10;33;Торговля;ООО;женат / замужем;1;1;1;1;1;0;1;1;0;0;0.4;4;6;115;10;3;0;3;94;0;0;0;0;0;0;0
1191706;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191726;2НДФЛ;Другое;1;0.42;женский;0;0;среднее-специальное;специалист;>250;0;105;52;Другое;Государственное предприятие;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.5;2;2;33;4;2;0;34;99;0;0;0;0;0;0;0
1191746;2НДФЛ;Ремонт;0;0.32;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;86;31;Торговля;ООО;женат / замужем;13;13;6;5;5;0.1631205674;1;0;0;0;0.0909090909;1;10;118;11;0;0;6;94;1;1;0;0;0;0;0
1191766;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.44;мужской;2;0;высшее;рабочий;>250;3;11;31;Торговля;ООО;разведен / разведена;0;0;0;0;0;0.0857142857;0;0;0;0;0.5;1;1;32;2;0;0;26;95;1;0;0;0;0;0;0
1191786;Поступление зарплаты на счет;Ремонт;0;0.4;мужской;3;0;высшее;менеджер среднего звена;>250;0;65;48;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191806;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;вспомогательный персонал;>250;0;60;32;Торговля;ООО;женат / замужем;1;0;0;0;0;0.2985074627;0;0;0;0;0.75;3;1;47;4;0;0;14;85;1;1;1;1;0;0;0
1191826;2НДФЛ;Ремонт;1;0.48;женский;0;0;среднее-специальное;вспомогательный персонал;>250;3;293;44;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191846;Форма банка (без печати работодателя);Лечение;0;0.22;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191866;Форма банка (без печати работодателя);Ремонт;1;0.45;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191886;2НДФЛ;Ремонт;1;0.33;мужской;1;0;высшее;рабочий;>250;0;6;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191906;Поступление зарплаты на счет;Ремонт;0;0.39;женский;0;0;высшее;специалист;>250;0;11;25;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191926;Форма банка (без печати работодателя);Ремонт;0;0.32;мужской;2;0;второе высшее;специалист;>250;0;6;41;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1191946;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.25;мужской;1;0;высшее;менеджер среднего звена;>250;0;34;32;Другое;ООО;женат / замужем;4;2;2;1;1;0.0563380282;1;1;1;1;0.4285714286;3;4;67;7;1;0;0;61;1;0;0;0;0;0;0
1191966;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;127;32;Другое;ООО;холост / не замужем;1;1;0;0;0;0.1479289941;0;0;0;0;0.2;2;8;144;10;2;0;22;96;1;0;0;0;0;0;0
1191986;2НДФЛ;Ремонт;1;0.38;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192006;Форма банка (без печати работодателя);Ремонт;0;0.39;мужской;0;0;высшее;вспомогательный персонал;>250;0;79;46;Торговля;ООО;женат / замужем;1;1;1;0;0;0.023255814;0;0;0;0;0.25;1;3;84;4;1;1;32;87;1;0;0;0;0;0;0
1192026;Форма банка (без печати работодателя);Ремонт;1;0.57;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192046;2НДФЛ;Ремонт;1;0.4;мужской;0;0;высшее;вспомогательный персонал;>250;0;101;56;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192066;Форма банка (без печати работодателя);Ремонт;0;0.39;мужской;0;0;незаконченное высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192086;Свободная форма с печатью работодателя;Покупка мебели;0;0.42;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;58;31;Торговля;ООО;женат / замужем;3;3;3;3;3;0;1;0;0;0;0;0;1;3;1;0;0;25;25;0;0;0;0;0;0;0
1192106;Поступление зарплаты на счет;Отпуск;0;0.08;женский;0;0;высшее;специалист;>250;0;47;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192126;Поступление зарплаты на счет;Ремонт;0;0.53;женский;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192146;Форма банка (без печати работодателя);Ремонт;1;0.35;женский;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192166;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.41;мужской;1;0;второе высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192186;Поступление зарплаты на счет;Ремонт;0;0.55;женский;1;0;высшее;менеджер по продажам;>250;1;24;41;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1111111111;0;0;0;0;0.3333333333;1;2;8;3;0;1;4;21;1;0;0;0;0;0;0
1192206;2НДФЛ;Ремонт;1;0.49;мужской;1;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192226;2НДФЛ;Ремонт;1;0.22;женский;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192246;2НДФЛ;Ремонт;1;0.26;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;60;50;Другое;Государственное предприятие;разведен / разведена;3;3;2;2;2;0.0616740088;0;1;1;1;0.3;3;7;213;10;3;0;1;107;1;0;0;0;0;0;0
1192266;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;26;50;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.1544117647;0;1;0;0;0.4444444444;4;5;115;9;3;0;4;60;1;0;0;0;0;0;0
1192286;2НДФЛ;Покупка автомобиля;0;0.55;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>250;0;23;45;Торговля;ООО;женат / замужем;1;0;0;0;0;0.2037037037;1;0;0;0;0.2857142857;2;5;43;7;1;0;8;80;1;1;1;1;1;0;0
1192306;Поступление зарплаты на счет;Ремонт;0;0.26;женский;0;0;высшее;специалист;>250;0;38;23;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192326;Форма банка (без печати работодателя);Покупка земли;1;0.34;мужской;0;0;высшее;менеджер среднего звена;>250;0;6;30;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192346;Форма банка (без печати работодателя);Ремонт;1;0.2;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192366;Форма банка (без печати работодателя);Обучение;1;0.49;женский;0;0;высшее;специалист;< 50;0;16;36;Другое;ООО;разведен / разведена;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1192386;Поступление зарплаты на счет;Покупка автомобиля;1;0.43;женский;1;0;среднее;вспомогательный персонал;>250;0;12;28;Торговля;ЗАО;разведен / разведена;1;0;0;0;0;0.2826086957;0;0;0;0;0;0;4;33;4;0;0;17;46;1;1;1;0;0;0;0
1192406;2НДФЛ;Покупка автомобиля;0;0.44;мужской;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192426;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.24;мужской;1;0;среднее-специальное;специалист;< 50;0;32;42;Другое;ООО;разведен / разведена;3;2;2;2;2;0;0;0;0;0;0;0;3;39;3;0;0;64;93;0;0;0;0;0;0;0
1192446;Поступление зарплаты на счет;Ремонт;1;0.35;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;34;25;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192466;Поступление зарплаты на счет;Ремонт;0;0.31;мужской;0;0;высшее;торговый представитель;>250;0;10;29;Торговля;ЗАО;холост / не замужем;2;2;0;0;0;0;0;0;0;0;0.1111111111;1;8;98;9;1;3;18;73;0;0;0;0;0;0;0
1192486;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;84;37;Торговля;ООО;женат / замужем;0;0;0;0;0;0.1184210526;1;0;0;0;0.3333333333;2;4;134;6;1;3;27;101;1;1;0;0;0;0;0
1192506;Форма банка (без печати работодателя);Отпуск;1;0.36;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192526;Поступление зарплаты на счет;Покупка автомобиля;0;0.38;мужской;0;0;высшее;рабочий;>250;1;118;32;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192546;2НДФЛ;Покупка недвижимости/ строительство;1;0.26;женский;0;0;высшее;вспомогательный персонал;>250;0;259;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192566;Поступление зарплаты на счет;Ремонт;1;0.48;мужской;0;0;высшее;рабочий;>250;0;31;27;Другое;ООО;женат / замужем;2;2;2;1;1;0.0128205128;0;1;0;0;0.4285714286;3;4;77;7;2;2;4;58;1;0;0;0;0;0;0
1192586;2НДФЛ;Покупка земли;0;0.55;мужской;0;0;второе высшее;менеджер среднего звена;>250;0;35;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192606;Форма банка (без печати работодателя);Ремонт;1;0.36;женский;0;0;высшее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192626;Свободная форма с печатью работодателя;Ремонт;1;0.53;женский;0;0;высшее;специалист;< 50;0;18;26;Торговля;Индивидуальный предприниматель;холост / не замужем;1;0;0;0;0;0;0;0;0;0;1;2;0;44;2;0;0;5;40;0;0;0;0;0;0;0
1192646;2НДФЛ;Ремонт;0;0.58;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192666;2НДФЛ;Ремонт;0;0.56;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;62;50;Другое;Государственное предприятие;холост / не замужем;1;1;0;0;0;0.0921052632;0;0;0;0;0.5714285714;4;3;69;7;2;3;11;77;1;0;0;0;0;0;0
1192686;Свободная форма с печатью работодателя;Ремонт;1;0.55;мужской;0;0;высшее;менеджер высшего звена;>250;0;21;44;Торговля;ООО;холост / не замужем;1;1;0;0;0;0;1;0;0;0;0.25;2;6;138;8;1;0;12;92;0;0;0;0;0;0;0
1192706;Форма банка (без печати работодателя);Ремонт;1;0.27;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;83;37;Торговля;ООО;женат / замужем;1;1;0;0;0;0.05;1;0;0;0;0.3333333333;1;2;38;3;0;1;13;35;1;0;0;0;0;0;0
1192726;2НДФЛ;Покупка недвижимости/ строительство;1;0.54;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;118;48;Торговля;ООО;женат / замужем;3;3;3;3;2;;;;;;;;;;;;;;;;;;;;;
1192746;Свободная форма с печатью работодателя;Ремонт;1;0.59;женский;1;0;высшее;специалист;>250;3;46;32;Торговля;ООО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
1192766;2НДФЛ;Ремонт;0;0.26;мужской;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;17;32;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192786;2НДФЛ;Ремонт;0;0.46;мужской;1;0;высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192806;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.48;женский;1;0;среднее-специальное;вспомогательный персонал;>250;1;36;41;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192826;Свободная форма с печатью работодателя;Ремонт;1;0.59;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192846;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.21;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192866;2НДФЛ;Покупка автомобиля;1;0.48;женский;1;0;высшее;вспомогательный персонал;>250;1;13;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192886;Форма банка (без печати работодателя);Другое;0;0.31;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;79;29;Торговля;ООО;холост / не замужем;1;1;1;1;1;0;0;0;0;0;0.3888888889;7;11;386;18;3;0;7;89;0;0;0;0;0;0;0
1192906;Форма банка (без печати работодателя);Ремонт;1;0.44;мужской;1;0;среднее-специальное;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192926;Свободная форма с печатью работодателя;Ремонт;0;0.56;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;14;40;Торговля;ООО;женат / замужем;5;5;5;5;5;0.0593220339;1;0;0;0;0.1666666667;1;5;111;6;0;0;15;94;1;1;1;0;0;0;0
1192946;2НДФЛ;Ремонт;0;;женский;0;0;высшее;другое;;1;8;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192966;Поступление зарплаты на счет;Ремонт;1;0.23;женский;0;0;среднее;вспомогательный персонал;>250;0;98;43;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1192986;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;81;29;Другое;ООО;женат / замужем;3;3;1;1;1;0.0083333333;0;0;0;0;0.2857142857;2;5;119;7;2;3;16;74;1;0;0;0;0;0;0
1193006;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;0;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;12;28;Торговля;ООО;женат / замужем;2;1;1;0;0;0.1228070175;1;2;0;0;0.6666666667;6;3;50;9;3;0;3;17;1;0;0;0;0;0;0
1193026;Форма банка (без печати работодателя);Ремонт;0;0.31;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193046;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.52;мужской;0;0;высшее;вспомогательный персонал;>250;1;251;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193066;2НДФЛ;Ремонт;0;0.14;мужской;0;0;высшее;менеджер высшего звена;>250;0;19;36;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193086;Форма банка (без печати работодателя);Ремонт;1;0.23;мужской;2;0;среднее-специальное;вспомогательный персонал;< 50;0;23;30;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193106;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.36;женский;0;0;высшее;менеджер высшего звена;>250;0;125;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193126;Свободная форма с печатью работодателя;Ремонт;1;0.26;мужской;1;0;среднее-специальное;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193146;Форма банка (без печати работодателя);Ремонт;1;0.29;мужской;0;0;среднее-специальное;рабочий;>250;0;328;50;Другое;ООО;женат / замужем;0;0;0;0;0;0.1121495327;0;0;0;0;0.1666666667;1;5;95;6;0;3;11;75;1;0;0;0;0;0;0
1193166;2НДФЛ;Ремонт;0;0.56;женский;0;0;высшее;специалист;>250;0;37;28;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193186;2НДФЛ;Ремонт;1;0.28;мужской;2;0;второе высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193206;Поступление зарплаты на счет;Ремонт;1;0.35;мужской;2;0;среднее-специальное;рабочий;>250;0;82;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1193226;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;0;0;высшее;специалист;>250;0;10;41;Торговля;ООО;женат / замужем;6;6;4;3;1;0.0538922156;1;2;1;1;0.6428571429;9;5;158;14;4;0;0;72;1;0;0;0;0;0;0
1193246;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.25;мужской;0;0;среднее;рабочий;>250;1;28;40;Торговля;ООО;холост / не замужем;2;2;2;2;2;0.0093457944;0;0;0;0;0.2;2;8;106;10;1;1;5;69;1;0;0;0;0;0;0
